rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
49,0.5728349406926859,0.7751141522240903,0.6715159465228057,0.23020909262201036,0.5474425555681042,0.7729024456641924,0.6763265306122449,9956,wbf,0.85,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
50,0.5728349406926859,0.7751141522240903,0.6715159465228057,0.23020909262201036,0.5474425555681042,0.7729024456641924,0.6763265306122449,9665,wbf,0.85,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
51,0.5727554543905259,0.7768176381396106,0.6715360005609378,0.22708684541770854,0.5481151231646686,0.7728697541897472,0.6781632653061224,9942,wbf,0.8,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
52,0.5727554543905259,0.7768176381396106,0.6715360005609378,0.22708684541770854,0.5481151231646686,0.7728697541897472,0.6781632653061224,9281,wbf,0.8,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
53,0.5727223751307574,0.7743821885285369,0.6706946954960508,0.23161578630673546,0.5494798574253956,0.7690252889950142,0.6777551020408163,9824,wbf,0.7,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
54,0.5727223751307574,0.7743821885285369,0.6706946954960508,0.23161578630673546,0.5494798574253956,0.7690252889950142,0.6777551020408163,9543,wbf,0.7,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
55,0.572650714686729,0.7750331198900706,0.6712639502881528,0.22763758057789166,0.5477000329505471,0.7726591018382677,0.6761224489795918,9956,wbf,0.85,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
56,0.572650714686729,0.7750331198900706,0.6712639502881528,0.22763758057789166,0.5477000329505471,0.7726591018382677,0.6761224489795918,9665,wbf,0.85,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
57,0.572528445876596,0.7749201401747957,0.6688824918843402,0.22615703103263887,0.5488434751860632,0.7703694004828099,0.6770748299319729,9938,wbf,0.78,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
58,0.572528445876596,0.7749201401747957,0.6688824918843402,0.22615703103263887,0.5488434751860632,0.7703694004828099,0.6770748299319729,9651,wbf,0.78,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
59,0.5723755519490186,0.7745914588442789,0.6718368970694,0.22562987526313408,0.5474597395408366,0.7729335697815416,0.6757142857142857,9956,wbf,0.85,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
60,0.5723755519490186,0.7745914588442789,0.6718368970694,0.22562987526313408,0.5474597395408366,0.7729335697815416,0.6757142857142857,9665,wbf,0.85,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
61,0.57233777067119,0.7742460843501047,0.6705278763983304,0.2287734981275445,0.5492506223068094,0.7692290692804435,0.6772108843537415,9908,wbf,0.74,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
62,0.57233777067119,0.7742460843501047,0.6705278763983304,0.2287734981275445,0.5492506223068094,0.7692290692804435,0.6772108843537415,9626,wbf,0.74,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
63,0.5722969782853708,0.7742126867860957,0.6699265203438538,0.2295168026325907,0.54908547096059,0.769278178035076,0.6771428571428572,9917,wbf,0.75,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
64,0.5722969782853708,0.7742126867860957,0.6699265203438538,0.2295168026325907,0.54908547096059,0.769278178035076,0.6771428571428572,9634,wbf,0.75,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
65,0.5722185332907705,0.7766441369179085,0.671800073957688,0.2421780614647918,0.548877782960795,0.7690722383492894,0.6747619047619049,8219,wbf,0.65,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
66,0.5722185332907705,0.7766441369179085,0.671800073957688,0.2421780614647918,0.548877782960795,0.7690722383492894,0.6747619047619049,7374,wbf,0.65,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
67,0.5721112621203529,0.7748805569250697,0.6685449686099704,0.22614657234129942,0.5481711298586597,0.7705359866027527,0.676734693877551,9946,wbf,0.8,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
68,0.5721112621203529,0.7748805569250697,0.6685449686099704,0.22614657234129942,0.5481711298586597,0.7705359866027527,0.676734693877551,9657,wbf,0.8,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
69,0.5718352101196859,0.775572096444627,0.6704086491047496,0.23314081192398597,0.5470961693846189,0.7718568286874655,0.6771428571428572,9956,wbf,0.85,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
70,0.5718352101196859,0.775572096444627,0.6704086491047496,0.23314081192398597,0.5470961693846189,0.7718568286874655,0.6771428571428572,8831,wbf,0.85,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
