rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
1,0.7867251220379292,0.9581248617159219,0.9358266764210371,0.0,0.7485319161167169,0.8779511588353912,0.8285171102661597,2773,wbf,0.8,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
97,0.7854151873052837,0.9578623456761154,0.9354827716727706,0.0,0.7476539958726662,0.8762344564467889,0.8276299112801014,2768,wbf,0.75,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
98,0.7854151873052837,0.9578623456761154,0.9354827716727706,0.0,0.7476539958726662,0.8762344564467889,0.8276299112801014,2707,wbf,0.75,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
99,0.7854142232004916,0.9578623456761154,0.9354827716727706,0.0,0.7476483491217583,0.8762344564467889,0.8276299112801014,2766,wbf,0.74,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
100,0.7854142232004916,0.9578623456761154,0.9354827716727706,0.0,0.7476483491217583,0.8762344564467889,0.8276299112801014,2706,wbf,0.74,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
101,0.785400179916435,0.9581656874632409,0.935714172279464,0.0,0.7460138542758395,0.8748144535381198,0.8267427122940431,2243,wbf,0.6,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
102,0.785400179916435,0.9581656874632409,0.935714172279464,0.0,0.7460138542758395,0.8748144535381198,0.8267427122940431,2200,wbf,0.6,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
103,0.785395039971244,0.9578522263204149,0.9355219753963286,0.0,0.7476191682460944,0.8762359208974229,0.8276299112801014,2740,wbf,0.7,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
104,0.785395039971244,0.9578522263204149,0.9355219753963286,0.0,0.7476191682460944,0.8762359208974229,0.8276299112801014,2681,wbf,0.7,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
105,0.7853911699091006,0.9579411912834626,0.9355655924198378,0.0,0.7466730110056766,0.874766068749298,0.8269961977186311,2411,wbf,0.65,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
106,0.7853911699091006,0.9579411912834626,0.9355655924198378,0.0,0.7466730110056766,0.874766068749298,0.8269961977186311,2364,wbf,0.65,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
107,0.7853146693800076,0.9579857173942348,0.9355381705329718,0.0,0.7474922901335407,0.8760044046762492,0.8276299112801014,2773,wbf,0.8,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
108,0.7853146693800076,0.9579857173942348,0.9355381705329718,0.0,0.7474922901335407,0.8760044046762492,0.8276299112801014,2711,wbf,0.8,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
109,0.7853082262921465,0.9578002621488352,0.9355080769329849,0.0,0.7471412795247337,0.8762344564467889,0.8275031685678075,2776,wbf,0.85,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
110,0.7853082262921465,0.9578002621488352,0.9355080769329849,0.0,0.7471412795247337,0.8762344564467889,0.8275031685678075,2714,wbf,0.85,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
111,0.7852927432582048,0.9579132229269104,0.9355559872979492,0.0,0.7474729626765485,0.8760044046762492,0.8277566539923955,2771,wbf,0.78,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
112,0.7852927432582048,0.9579132229269104,0.9355559872979492,0.0,0.7474729626765485,0.8760044046762492,0.8277566539923955,2710,wbf,0.78,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
113,0.7852577947568696,0.9578623456761154,0.9354827716727706,0.0,0.7474066399125199,0.8760044046762492,0.8276299112801014,2767,wbf,0.75,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
114,0.7852577947568696,0.9578623456761154,0.9354827716727706,0.0,0.7474066399125199,0.8760044046762492,0.8276299112801014,2706,wbf,0.75,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
115,0.7852559736700401,0.9578623456761154,0.9354827716727706,0.0,0.7474010115902467,0.8760044046762492,0.8276299112801014,2765,wbf,0.74,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
116,0.7852559736700401,0.9578623456761154,0.9354827716727706,0.0,0.7474010115902467,0.8760044046762492,0.8276299112801014,2705,wbf,0.74,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
117,0.7852372270380892,0.9578522263204149,0.9355219753963286,0.0,0.7473742171988401,0.8760058107509732,0.8276299112801014,2740,wbf,0.7,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
118,0.7852372270380892,0.9578522263204149,0.9355219753963286,0.0,0.7473742171988401,0.8760058107509732,0.8276299112801014,2681,wbf,0.7,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
119,0.7851423682035535,0.9578002621488352,0.9355080769329849,0.0,0.7471823011566594,0.8760044046762492,0.8273764258555133,2776,wbf,0.85,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
120,0.7851423682035535,0.9578002621488352,0.9355080769329849,0.0,0.7471823011566594,0.8760044046762492,0.8273764258555133,2714,wbf,0.85,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
121,0.7847353239804522,0.9579985809819085,0.9355863753436279,0.0,0.7454058109362349,0.873683164376913,0.8261089987325729,2244,wbf,0.6,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
122,0.7847353239804522,0.9579985809819085,0.9355863753436279,0.0,0.7454058109362349,0.873683164376913,0.8261089987325729,2201,wbf,0.6,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
123,0.7847322428562685,0.9577953422455021,0.9354674029697782,0.0,0.7452628666143623,0.8736791832719867,0.8261089987325729,2412,wbf,0.65,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
124,0.7847322428562685,0.9577953422455021,0.9354674029697782,0.0,0.7452628666143623,0.8736791832719867,0.8261089987325729,2365,wbf,0.65,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
125,0.7844906541750036,0.9579857173942348,0.9355381705329718,0.0,0.7465751776418696,0.8742777526589293,0.8266159695817489,2773,wbf,0.8,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
126,0.7844906541750036,0.9579857173942348,0.9355381705329718,0.0,0.7465751776418696,0.8742777526589293,0.8266159695817489,2711,wbf,0.8,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
127,0.7844735738028017,0.9579132229269104,0.9355559872979492,0.0,0.7465285210801904,0.8742777526589293,0.8266159695817489,2771,wbf,0.78,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
128,0.7844735738028017,0.9579132229269104,0.9355559872979492,0.0,0.7465285210801904,0.8742777526589293,0.8266159695817489,2710,wbf,0.78,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
129,0.7844397707533443,0.9578623456761154,0.9354827716727706,0.0,0.7464771864540974,0.8742777526589293,0.8266159695817489,2768,wbf,0.75,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
130,0.7844397707533443,0.9578623456761154,0.9354827716727706,0.0,0.7464771864540974,0.8742777526589293,0.8266159695817489,2707,wbf,0.75,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
131,0.7844396503283781,0.9578623456761154,0.9354827716727706,0.0,0.7464685315367998,0.8742777526589293,0.8266159695817489,2766,wbf,0.74,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
132,0.7844396503283781,0.9578623456761154,0.9354827716727706,0.0,0.7464685315367998,0.8742777526589293,0.8266159695817489,2706,wbf,0.74,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
133,0.7844301691359274,0.9578522263204149,0.9355219753963286,0.0,0.7464467727683931,0.874279217109563,0.8266159695817489,2740,wbf,0.7,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
134,0.7844301691359274,0.9578522263204149,0.9355219753963286,0.0,0.7464467727683931,0.874279217109563,0.8266159695817489,2681,wbf,0.7,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
135,0.7842426154863273,0.9577953422455021,0.9354674029697782,0.0,0.7454628479048473,0.87393414306903,0.8262357414448671,2412,wbf,0.65,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
136,0.7842426154863273,0.9577953422455021,0.9354674029697782,0.0,0.7454628479048473,0.87393414306903,0.8262357414448671,2365,wbf,0.65,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
137,0.784231910717824,0.9579985809819085,0.9355863753436279,0.0,0.7456826393024898,0.87393414306903,0.8262357414448671,2243,wbf,0.6,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
138,0.784231910717824,0.9579985809819085,0.9355863753436279,0.0,0.7456826393024898,0.87393414306903,0.8262357414448671,2200,wbf,0.6,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
139,0.7840850063218734,0.9578002621488352,0.9355080769329849,0.0,0.7460708586458711,0.8742777526589293,0.8264892268694549,2776,wbf,0.85,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
140,0.7840850063218734,0.9578002621488352,0.9355080769329849,0.0,0.7460708586458711,0.8742777526589293,0.8264892268694549,2714,wbf,0.85,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
141,0.7836586370588583,0.9579985809819085,0.9355863753436279,0.0,0.7445414082615592,0.871962081988361,0.8250950570342205,2242,wbf,0.6,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
142,0.7836586370588583,0.9579985809819085,0.9355863753436279,0.0,0.7445414082615592,0.871962081988361,0.8250950570342205,2199,wbf,0.6,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
143,0.7836578581239522,0.9577953422455021,0.9354674029697782,0.0,0.7443188664830681,0.871962081988361,0.8252217997465146,2412,wbf,0.65,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
144,0.7836578581239522,0.9577953422455021,0.9354674029697782,0.0,0.7443188664830681,0.871962081988361,0.8252217997465146,2365,wbf,0.65,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
