rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
1,0.571389515282938,0.7596041237948672,0.6791190453339508,0.24718872582401402,0.5879343532797261,0.5940524777067682,0.6759259259259259,4415,wbf,0.85,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
94,0.5581011560430946,0.7449065111277678,0.6681555423307739,0.236842255748968,0.5799534105032584,0.5660911395490491,0.6728758169934641,3763,wbf,0.65,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
95,0.5578073745708588,0.7453915455088725,0.6657770477572461,0.23130626589879638,0.580006646506757,0.5657598348769395,0.6720043572984749,3531,wbf,0.6,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
96,0.5578073745708588,0.7453915455088725,0.6657770477572461,0.23130626589879638,0.580006646506757,0.5657598348769395,0.6720043572984749,3464,wbf,0.6,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
97,0.5578008292504953,0.7415769104760771,0.6617385356457223,0.24812967613275375,0.5790080539998732,0.5656104371676212,0.6737472766884531,4413,wbf,0.8,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
98,0.5578008292504953,0.7415769104760771,0.6617385356457223,0.24812967613275375,0.5790080539998732,0.5656104371676212,0.6737472766884531,4321,wbf,0.8,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
99,0.5576056907540122,0.7389486103424093,0.661839131128666,0.24812857559017454,0.5789700485902971,0.5663806170534431,0.6736383442265795,4402,wbf,0.75,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
100,0.5576056907540122,0.7389486103424093,0.661839131128666,0.24812857559017454,0.5789700485902971,0.5663806170534431,0.6736383442265795,4310,wbf,0.75,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
101,0.5575716563519479,0.7388287138384053,0.6618081906286468,0.2481270684406653,0.5789591435241361,0.5663806170534431,0.6736383442265795,4407,wbf,0.78,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
102,0.5575716563519479,0.7388287138384053,0.6618081906286468,0.2481270684406653,0.5789591435241361,0.5663806170534431,0.6736383442265795,4315,wbf,0.78,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
103,0.5575474155415333,0.738847120821187,0.6618320153366569,0.24165520297452026,0.578990503835814,0.5669180993731036,0.6737472766884531,4398,wbf,0.74,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
104,0.5575474155415333,0.738847120821187,0.6618320153366569,0.24165520297452026,0.578990503835814,0.5669180993731036,0.6737472766884531,4307,wbf,0.74,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
105,0.5574422664263995,0.7391141664500187,0.6622013685230103,0.2416622367712992,0.5787256264998666,0.5646487393327536,0.6733115468409585,4370,wbf,0.7,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
106,0.5574422664263995,0.7391141664500187,0.6622013685230103,0.2416622367712992,0.5787256264998666,0.5646487393327536,0.6733115468409585,4283,wbf,0.7,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
107,0.5574396346969749,0.7419336548167683,0.6612993154349718,0.24857620569707936,0.5782835139945575,0.5647925437926623,0.6737472766884532,4417,wbf,0.85,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
108,0.5574396346969749,0.7419336548167683,0.6612993154349718,0.24857620569707936,0.5782835139945575,0.5647925437926623,0.6737472766884532,4325,wbf,0.85,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
109,0.5573520194321709,0.7453083578501825,0.66572663146593,0.2319535877688053,0.5792462402965151,0.566020054226534,0.6716775599128539,3529,wbf,0.6,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
110,0.5573520194321709,0.7453083578501825,0.66572663146593,0.2319535877688053,0.5792462402965151,0.566020054226534,0.6716775599128539,3462,wbf,0.6,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
111,0.5570883501196202,0.7416095685499613,0.6617642592813471,0.24843516817522646,0.5782254752689788,0.5636021371161889,0.6736383442265794,4413,wbf,0.8,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
112,0.5570883501196202,0.7416095685499613,0.6617642592813471,0.24843516817522646,0.5782254752689788,0.5636021371161889,0.6736383442265794,4321,wbf,0.8,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
113,0.5569609546395351,0.7391321589718344,0.6622244125833066,0.24196773734565805,0.5782425471327458,0.5633057322202077,0.6733115468409587,4375,wbf,0.7,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
114,0.5569609546395351,0.7391321589718344,0.6622244125833066,0.24196773734565805,0.5782425471327458,0.5633057322202077,0.6733115468409587,4288,wbf,0.7,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
115,0.5568979573428007,0.7389713372898394,0.6618663429696813,0.24843406269082288,0.5781576099061696,0.564383903099652,0.6735294117647059,4403,wbf,0.75,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
116,0.5568979573428007,0.7389713372898394,0.6618663429696813,0.24843406269082288,0.5781576099061696,0.564383903099652,0.6735294117647059,4311,wbf,0.75,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
117,0.5568652716837547,0.7388514541689648,0.6618338532542748,0.2484330306619755,0.5781482178668951,0.564383903099652,0.6735294117647059,4408,wbf,0.78,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
118,0.5568652716837547,0.7388514541689648,0.6618338532542748,0.2484330306619755,0.5781482178668951,0.564383903099652,0.6735294117647059,4316,wbf,0.78,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
119,0.5568253595213871,0.7388698477686172,0.6618594218397031,0.24196069007516857,0.5781668207441134,0.5649213854193125,0.6736383442265794,4401,wbf,0.74,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
120,0.5568253595213871,0.7388698477686172,0.6618594218397031,0.24196069007516857,0.5781668207441134,0.5649213854193125,0.6736383442265794,4310,wbf,0.74,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
121,0.5567818065205284,0.7419488123950742,0.6613036113321965,0.24818679606067803,0.5782717947655596,0.563042939984928,0.6729847494553376,4417,wbf,0.85,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
122,0.5567818065205284,0.7419488123950742,0.6613036113321965,0.24818679606067803,0.5782717947655596,0.563042939984928,0.6729847494553376,4325,wbf,0.85,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
123,0.5565378047125951,0.7416255005846535,0.6617675127827408,0.24804307279438706,0.5782476799423383,0.5622739146352811,0.6729847494553376,4413,wbf,0.8,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
124,0.5565378047125951,0.7416255005846535,0.6617675127827408,0.24804307279438706,0.5782476799423383,0.5622739146352811,0.6729847494553376,4321,wbf,0.8,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
125,0.5564016291437218,0.7389713372898394,0.6618695747759556,0.24804196730998349,0.5781742191442895,0.5630773644278978,0.6728758169934641,4404,wbf,0.75,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
126,0.5564016291437218,0.7389713372898394,0.6618695747759556,0.24804196730998349,0.5781742191442895,0.5630773644278978,0.6728758169934641,4312,wbf,0.75,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
127,0.5563741790239365,0.7391321589718344,0.6621564463199314,0.24159669722611027,0.5782539871054048,0.5626649469878136,0.6726579520697168,4376,wbf,0.7,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
128,0.5563741790239365,0.7391321589718344,0.6621564463199314,0.24159669722611027,0.5782539871054048,0.5626649469878136,0.6726579520697168,4289,wbf,0.7,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
129,0.556362600024588,0.7388514541689648,0.6618371005348246,0.2480423341538363,0.5781724953501723,0.5630773644278978,0.6728758169934641,4409,wbf,0.78,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
130,0.556362600024588,0.7388514541689648,0.6618371005348246,0.2480423341538363,0.5781724953501723,0.5630773644278978,0.6728758169934641,4317,wbf,0.78,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
131,0.5563197272310426,0.7388698477686172,0.6617951448911277,0.24158962976486925,0.578182531529059,0.5630773644278978,0.6728758169934641,4402,wbf,0.74,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
132,0.5563197272310426,0.7388698477686172,0.6617951448911277,0.24158962976486925,0.578182531529059,0.5630773644278978,0.6728758169934641,4311,wbf,0.74,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
133,0.5561007063792386,0.7383063457416267,0.6635028870568109,0.2385265963935061,0.57847100229317,0.5640499204919492,0.6721132897603486,3840,wbf,0.65,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
134,0.5561007063792386,0.7383063457416267,0.6635028870568109,0.2385265963935061,0.57847100229317,0.5640499204919492,0.6721132897603486,3764,wbf,0.65,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
135,0.5557258841922883,0.7383402758958298,0.6635218064122254,0.23882970875452897,0.5779725878728514,0.5625590286992884,0.6721132897603486,3840,wbf,0.65,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
136,0.5557258841922883,0.7383402758958298,0.6635218064122254,0.23882970875452897,0.5779725878728514,0.5625590286992884,0.6721132897603486,3764,wbf,0.65,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
137,0.5552031249387442,0.7386257754177282,0.6607573497402295,0.23363804076964245,0.5773518294561684,0.5638387411666644,0.6710239651416122,3529,wbf,0.6,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
138,0.5552031249387442,0.7386257754177282,0.6607573497402295,0.23363804076964245,0.5773518294561684,0.5638387411666644,0.6710239651416122,3462,wbf,0.6,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
139,0.5549077167750551,0.7383511215347573,0.6624695195208576,0.2384807184339291,0.5777787659032113,0.5613160239982569,0.6712418300653594,3838,wbf,0.65,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
140,0.5549077167750551,0.7383511215347573,0.6624695195208576,0.2384807184339291,0.5777787659032113,0.5613160239982569,0.6712418300653594,3762,wbf,0.65,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
141,0.5548749052076576,0.7386561545220398,0.6607805496604038,0.23394268661884274,0.5766612546901162,0.5625147135077756,0.6711328976034858,3525,wbf,0.6,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
142,0.5548749052076576,0.7386561545220398,0.6607805496604038,0.23394268661884274,0.5766612546901162,0.5625147135077756,0.6711328976034858,3458,wbf,0.6,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
143,0.5539180738871913,0.7386618522051229,0.657918045668069,0.23359276823293854,0.5759581314015703,0.5611721126766313,0.6702614379084968,3525,wbf,0.6,0.0005,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
144,0.5539180738871913,0.7386618522051229,0.657918045668069,0.23359276823293854,0.5759581314015703,0.5611721126766313,0.6702614379084968,3458,wbf,0.6,0.001,1,1.000 0.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,5
